Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[2],TargetAngle3,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree
31,0.061980,-3.65782428,-8.51858521,1.27281547,0,33.8782845,-33.9219971
32,0.063993,-3.66041493,-8.51554489,1.27613282,0,33.8345718,-33.9001389
33,0.065980,-3.66180015,-8.5134964,1.27829242,0,33.7908554,-33.9001389
34,0.067985,-3.66242695,-8.51183414,1.28025579,0,33.769001,-33.8782883
35,0.069981,-3.6628828,-8.50969601,1.28220153,0,33.769001,-33.8782883
36,0.071983,-3.66327643,-8.50781631,1.28347707,0,33.769001,-33.8345718
37,0.073999,-3.66439915,-8.50581264,1.28402829,0,33.7908554,-33.790863
38,0.075979,-3.6643765,-8.50128078,1.28751588,0,33.7908554,-33.7252884
39,0.077983,-3.6601367,-8.49718571,1.29195154,0,33.7908554,-33.7034302
40,0.079997,-3.6540544,-8.49603367,1.29526973,0,33.7908554,-33.6815796
41,0.081985,-3.65030551,-8.49300385,1.29760039,0,33.7908554,-33.6597214
42,0.083983,-3.64830923,-8.48834801,1.29960179,0,33.769001,-33.6378632
43,0.086135,-3.64700007,-8.48526478,1.30145526,0,33.769001,-33.6378632
44,0.088126,-3.64627647,-8.48558903,1.30290639,0,33.769001,-33.6160049
45,0.090075,-3.64504886,-8.48702908,1.30522525,0,33.769001,-33.5941467
46,0.092013,-3.64370584,-8.48675728,1.30643857,0,33.7471428,-33.5722961
47,0.094104,-3.64380527,-8.48413658,1.3068186,0,33.7471428,-33.5067215
48,0.096101,-3.64442158,-8.47992706,1.30726588,0,33.7252884,-33.5067215
49,0.097982,-3.64639378,-8.4767828,1.30737066,0,33.7252884,-33.5067215
50,0.099984,-3.64791751,-8.4744997,1.30750442,0,33.7034302,-33.4848633
51,0.101980,-3.64837074,-8.47261333,1.30722713,0,33.6815758,-33.5067215
52,0.103993,-3.64947295,-8.46985626,1.3076731,0,33.6378593,-33.5067215
53,0.105978,-3.65171337,-8.46634197,1.30864966,0,33.5941467,-33.5067215
54,0.107980,-3.65373158,-8.46271133,1.30907989,0,33.5722923,-33.5067215
55,0.109981,-3.65501142,-8.45837116,1.30908716,0,33.5504341,-33.5067215
56,0.111981,-3.6560154,-8.45367336,1.30983603,0,33.5285797,-33.5067215
57,0.113981,-3.65739894,-8.44800854,1.31141675,0,33.5285797,-33.5067215
58,0.115994,-3.66002727,-8.44159508,1.31351757,0,33.5504341,-33.4848633
59,0.117980,-3.66039658,-8.43522358,1.31584215,0,33.5504341,-33.4848633
60,0.119995,-3.65915704,-8.42826939,1.31900704,0,33.5504341,-33.4848633
61,0.121980,-3.65781093,-8.42179489,1.32274592,0,33.5504341,-33.4848633
62,0.123981,-3.65654445,-8.41312122,1.32641828,0,33.5504341,-33.4630127
63,0.126000,-3.65616226,-8.40236092,1.33148205,0,33.5504341,-33.4848633
64,0.127980,-3.65735936,-8.39217663,1.33600712,0,33.5285797,-33.4630127
65,0.129980,-3.65878034,-8.38406181,1.34155726,0,33.5285797,-33.4630127
66,0.131985,-3.66079569,-8.37690926,1.34696722,0,33.5285797,-33.4630127
67,0.133981,-3.66354489,-8.36815453,1.35158062,0,33.5285797,-33.4411545
68,0.135982,-3.66640711,-8.35903072,1.35662866,0,33.5067215,-33.4411545
69,0.137995,-3.66967893,-8.34928608,1.36278343,0,33.5067215,-33.4411545
70,0.139985,-3.67234564,-8.33992004,1.36716068,0,33.5067215,-33.4192963
71,0.141980,-3.67511272,-8.33067226,1.37283015,0,33.5067215,-33.397438
72,0.143981,-3.6785965,-8.32201004,1.37949884,0,33.4848633,-33.397438
73,0.145981,-3.68179846,-8.31505585,1.38606369,0,33.4630089,-33.3537292
74,0.147996,-3.68322492,-8.30862904,1.3908112,0,33.4411507,-33.2881546
75,0.149984,-3.68490243,-8.30171204,1.3962872,0,33.4192963,-33.2444458
76,0.151981,-3.68599653,-8.29566002,1.40164709,0,33.3755836,-33.2007294
77,0.153981,-3.68807554,-8.28970718,1.40661931,0,33.3318672,-33.2007294
78,0.155982,-3.69070888,-8.28398418,1.41202652,0,33.3100128,-33.2007294
79,0.157996,-3.69429088,-8.27824306,1.41785085,0,33.2881546,-33.2007294
80,0.159982,-3.69786286,-8.27226257,1.42385447,0,33.2881546,-33.2007294
81,0.161986,-3.69996095,-8.26669312,1.4288739,0,33.3100128,-33.2007294
82,0.163982,-3.70032334,-8.25933838,1.43407595,0,33.3100128,-33.2007294
83,0.165981,-3.69966388,-8.25139236,1.43848348,0,33.3318672,-33.1788712
84,0.167999,-3.69712639,-8.24408722,1.44360745,0,33.3100128,-33.1788712
85,0.169982,-3.69416666,-8.23714638,1.44875371,0,33.3100128,-33.1788712
86,0.171980,-3.69280505,-8.23138142,1.45323014,0,33.3100128,-33.1788712
87,0.173981,-3.69262433,-8.22631645,1.45726764,0,33.2881546,-33.1570206
88,0.175980,-3.69255996,-8.22258949,1.4623481,0,33.2881546,-33.1133041
89,0.177998,-3.69325018,-8.21969986,1.46722651,0,33.2881546,-33.0695953
90,0.179983,-3.69580126,-8.21676445,1.47120929,0,33.2881546,-33.0258789
91,0.181979,-3.69902992,-8.21320152,1.47461081,0,33.2881546,-33.0040207
92,0.183981,-3.70262456,-8.21097088,1.47862399,0,33.2881546,-32.9821625
93,0.185980,-3.70611358,-8.20983601,1.4834702,0,33.2881546,-32.9821625
94,0.187995,-3.70953512,-8.20882988,1.48942864,0,33.2663002,-32.9821625
95,0.189982,-3.71168661,-8.20931244,1.49485016,0,33.2663002,-32.9821625
96,0.191979,-3.71221685,-8.21044254,1.50023007,0,33.244442,-32.9821625
97,0.193979,-3.71158385,-8.21159554,1.50463665,0,33.244442,-32.9821625
98,0.195979,-3.71046782,-8.21250725,1.50939548,0,33.2225838,-33.0040207
99,0.197979,-3.7110548,-8.21398258,1.51497662,0,33.1788712,-32.9821625
100,0.199999,-3.7108748,-8.21535778,1.52020991,0,33.1351585,-32.9821625
101,0.201981,-3.71103859,-8.21757412,1.52776289,0,33.0914459,-32.9821625
102,0.203980,-3.71133947,-8.22052002,1.53498328,0,33.0477333,-32.9821625
103,0.205981,-3.71228766,-8.22502613,1.54132116,0,33.0477333,-32.9821625
104,0.207981,-3.71380448,-8.22940254,1.54740202,0,33.0477333,-32.9603119
105,0.210001,-3.71662688,-8.23362446,1.55272675,0,33.0477333,-32.9603119
106,0.211981,-3.71928787,-8.23748875,1.55774939,0,33.0477333,-32.9603119
107,0.213981,-3.72119904,-8.2416153,1.56300044,0,33.0695877,-32.9384537
108,0.215981,-3.72077346,-8.24774837,1.56805837,0,33.0477333,-32.9165955
109,0.217981,-3.72097182,-8.25495148,1.57250798,0,33.0477333,-32.872879
110,0.220013,-3.72269821,-8.26150703,1.57619834,0,33.0477333,-32.8072586
111,0.222000,-3.72589207,-8.26802063,1.57926917,0,33.0477333,-32.7635422
112,0.223981,-3.72950363,-8.27476883,1.58128631,0,33.0258751,-32.7416916
113,0.225981,-3.73270226,-8.28103352,1.58183122,0,33.0258751,-32.7416916
114,0.227981,-3.73673844,-8.28679276,1.58401048,0,33.0258751,-32.7416916
115,0.229981,-3.74008751,-8.2914753,1.58433366,0,33.0040207,-32.7416916
116,0.232078,-3.74372482,-8.29578018,1.58409584,0,32.9821625,-32.7416916
117,0.233981,-3.74711442,-8.29972458,1.58412385,0,32.9603081,-32.7416916
118,0.235980,-3.7499609,-8.30258274,1.58379686,0,32.9165916,-32.7416916
119,0.237979,-3.75154591,-8.3055954,1.58256638,0,32.872879,-32.7416916
120,0.239982,-3.75239444,-8.31069279,1.58200824,0,32.8291664,-32.7416916
121,0.242063,-3.75248671,-8.3181181,1.58103156,0,32.8073082,-32.7416916
122,0.243980,-3.75263309,-8.32723999,1.57969332,0,32.8073082,-32.7416916
123,0.245979,-3.75228786,-8.33807182,1.57932973,0,32.7854538,-32.7416916
124,0.247980,-3.75123858,-8.34892559,1.58059001,0,32.7854538,-32.7198334
125,0.249981,-3.74924159,-8.36186886,1.58271515,0,32.8073082,-32.6979752
126,0.252122,-3.74687147,-8.37822819,1.58510411,0,32.8073082,-32.6542587
127,0.253979,-3.74337006,-8.39802074,1.58811712,0,32.8073082,-32.6324081
128,0.255980,-3.73955417,-8.42098427,1.59173775,0,32.8073082,-32.5886917
129,0.257979,-3.73525858,-8.44797134,1.5960592,0,32.7854538,-32.5231247
130,0.259985,-3.72960186,-8.47815895,1.59969926,0,32.7854538,-32.5012665
131,0.261980,-3.72238731,-8.51228142,1.60299766,0,32.7635956,-32.5012665
132,0.263998,-3.71393299,-8.55081177,1.60745323,0,32.7635956,-32.5012665
133,0.265980,-3.70615196,-8.59345818,1.61287618,0,32.719883,-32.5012665
134,0.267985,-3.69821239,-8.64048576,1.61755681,0,32.6980286,-32.5012665
135,0.269983,-3.68918157,-8.69119263,1.62227619,0,32.6324577,-32.5012665
136,0.271981,-3.67917752,-8.7448473,1.6254493,0,32.6105995,-32.5012665
137,0.274112,-3.6689899,-8.80167389,1.62781715,0,32.5668869,-32.5012665
138,0.275981,-3.65912223,-8.86079979,1.63040328,0,32.5668869,-32.5012665
139,0.277982,-3.64911962,-8.92297268,1.63265991,0,32.5668869,-32.5012665
140,0.279982,-3.63943696,-8.98732853,1.63456845,0,32.5668869,-32.5012665
141,0.281979,-3.62934017,-9.05327415,1.63489175,0,32.5668869,-32.4794083
142,0.284024,-3.61954784,-9.12116146,1.63468266,0,32.5668869,-32.4794083
143,0.285998,-3.61073351,-9.19048023,1.63358831,0,32.5668869,-32.45755
144,0.287981,-3.60289288,-9.26183796,1.63068259,0,32.5887451,-32.4356918
145,0.289984,-3.59537411,-9.33465672,1.62673426,0,32.5668869,-32.4138412
146,0.291981,-3.58732891,-9.40749264,1.62172151,0,32.5668869,-32.3482666
147,0.293981,-3.5783205,-9.48060036,1.61514199,0,32.5668869,-32.3045578
148,0.296000,-3.5697968,-9.55394363,1.60753179,0,32.5450325,-32.2826996
149,0.297981,-3.56269336,-9.62773132,1.59852886,0,32.5450325,-32.2826996
150,0.299984,-3.5559094,-9.70211983,1.58845615,0,32.5231209,-32.2826996
151,0.301985,-3.5495646,-9.77564049,1.5773257,0,32.5012627,-32.2826996
152,0.303980,-3.54336452,-9.84817982,1.5660733,0,32.45755,-32.3045578
153,0.306014,-3.53850842,-9.91946602,1.55404377,0,32.4138374,-32.3045578
154,0.308000,-3.53354001,-9.98881149,1.53961515,0,32.3701248,-32.3045578
155,0.309982,-3.52909398,-10.0572872,1.52477396,0,32.3482666,-32.3045578
156,0.311981,-3.52554083,-10.1256237,1.50977111,0,32.3264084,-32.3045578
157,0.313981,-3.52250791,-10.1932163,1.49291348,0,32.3264084,-32.2826996
158,0.315981,-3.51978278,-10.2599411,1.47612989,0,32.3264084,-32.2826996
159,0.318170,-3.51896977,-10.3251486,1.45978355,0,32.3482666,-32.2826996
160,0.320014,-3.52000856,-10.3895817,1.44231689,0,32.3482666,-32.2826996
161,0.321981,-3.52053428,-10.4547482,1.42461777,0,32.3482666,-32.2826996
162,0.324109,-3.52153778,-10.5207558,1.40668964,0,32.3482666,-32.2826996
163,0.326130,-3.5232625,-10.5868673,1.38741267,0,32.3482666,-32.2826996
164,0.327982,-3.52604842,-10.6533203,1.36860693,0,32.3264084,-32.2826996
165,0.330153,-3.52791071,-10.7204123,1.34858191,0,32.3264084,-32.2826996
166,0.332008,-3.52870321,-10.788022,1.32706916,0,32.3264084,-32.2826996
167,0.334138,-3.53062725,-10.8551378,1.30528772,0,32.3264084,-32.2826996
168,0.336009,-3.53354526,-10.9201345,1.28342211,0,32.304554,-32.2608414
169,0.337981,-3.53746891,-10.9809771,1.26189768,0,32.304554,-32.2826996
170,0.339982,-3.54457283,-11.0384655,1.24057806,0,32.2826958,-32.2608414
171,0.341997,-3.5509479,-11.0967093,1.21781147,0,32.2608414,-32.2608414
172,0.343981,-3.5570178,-11.1576338,1.19528985,0,32.2389832,-32.2608414
173,0.345981,-3.5640142,-11.2195063,1.17187381,0,32.1952705,-32.2389832
174,0.347980,-3.57249451,-11.2795286,1.14898443,0,32.1515579,-32.2389832
175,0.349981,-3.58333969,-11.3385324,1.12667847,0,32.1296997,-32.2171326
176,0.352114,-3.59513927,-11.39923,1.10343361,0,32.1078453,-32.1734161
177,0.353981,-3.60687685,-11.4617624,1.07799888,0,32.1078453,-32.1515579
178,0.355982,-3.61886525,-11.5232143,1.0514729,0,32.1296997,-32.0859909
179,0.357981,-3.63230181,-11.582902,1.0257231,0,32.1296997,-32.0641327
180,0.359981,-3.64523315,-11.6414127,0.998273015,0,32.1515579,-32.0422745
181,0.362015,-3.65896487,-11.6954269,0.967484057,0,32.1296997,-32.0204163
182,0.363996,-3.67605352,-11.7454987,0.93809557,0,32.1296997,-32.0204163
183,0.365981,-3.6964736,-11.7967253,0.910443842,0,32.1296997,-32.0204163
184,0.367985,-3.71828508,-11.8495417,0.88337934,0,32.1078453,-32.0204163
185,0.369983,-3.73973393,-11.9040794,0.85671562,0,32.1078453,-32.0422745
186,0.371979,-3.76365113,-11.9580908,0.831140757,0,32.1078453,-32.0204163
187,0.373997,-3.7906363,-12.0104885,0.805861592,0,32.1078453,-32.0204163
188,0.375985,-3.82004762,-12.0600643,0.78102529,0,32.1078453,-32.0204163
189,0.377981,-3.85051489,-12.1085453,0.756041169,0,32.1078453,-32.0204163
190,0.379982,-3.87986755,-12.157177,0.731219947,0,32.1078453,-32.0204163
191,0.381980,-3.90908885,-12.2059364,0.706484497,0,32.1078453,-32.0204163
192,0.383999,-3.94040227,-12.2544355,0.682752848,0,32.1078453,-31.9985657
193,0.386000,-3.97120428,-12.302948,0.657943428,0,32.1078453,-31.9985657
194,0.387985,-4.00175619,-12.3519535,0.633873999,0,32.1078453,-31.9548492
195,0.389982,-4.03287077,-12.4027872,0.611366689,0,32.1078453,-31.932991
196,0.391979,-4.06527805,-12.4551916,0.589583218,0,32.1078453,-31.867424
197,0.393995,-4.09748793,-12.509676,0.568221331,0,32.1078453,-31.8237076
198,0.395980,-4.12866735,-12.567584,0.547098696,0,32.0859871,-31.801857
199,0.397986,-4.15977764,-12.6281843,0.525848746,0,32.0859871,-31.801857
200,0.399982,-4.1914711,-12.6909714,0.505027115,0,32.0859871,-31.7799988
201,0.401981,-4.2221117,-12.7552309,0.483437866,0,32.0859871,-31.7799988
202,0.403981,-4.2520895,-12.820241,0.462442279,0,32.0641327,-31.7799988
203,0.406000,-4.28151846,-12.8872099,0.442594111,0,32.0422745,-31.7799988
204,0.407980,-4.31180239,-12.9577026,0.423303992,0,32.0204163,-31.7799988
205,0.409986,-4.34174252,-13.0317364,0.404381633,0,31.9767056,-31.7799988
206,0.411982,-4.37172174,-13.1080904,0.383901805,0,31.9548512,-31.7799988
207,0.413982,-4.40076637,-13.1856747,0.362144679,0,31.9111347,-31.7799988
208,0.416001,-4.42844486,-13.2648563,0.340288937,0,31.8892803,-31.7799988
209,0.417982,-4.45690346,-13.3455114,0.319221407,0,31.8674221,-31.7799988
210,0.419984,-4.48508358,-13.4282417,0.297941178,0,31.8674221,-31.7581406
211,0.421981,-4.51384163,-13.511714,0.276198059,0,31.8892803,-31.7362823
212,0.423981,-4.54425573,-13.5956745,0.254952848,0,31.8892803,-31.6925735
213,0.425995,-4.57499743,-13.6802549,0.233899295,0,31.8892803,-31.6269989
214,0.427986,-4.60546017,-13.7658234,0.214030728,0,31.8892803,-31.6051407
215,0.429979,-4.63604641,-13.8527403,0.196327388,0,31.8892803,-31.5614319
216,0.431980,-4.66546488,-13.9394255,0.179693148,0,31.8892803,-31.5614319
217,0.433979,-4.69474983,-14.025631,0.163188949,0,31.8674221,-31.5395737
218,0.435980,-4.72292328,-14.1114864,0.145631701,0,31.8674221,-31.5395737
219,0.437997,-4.75153875,-14.1973639,0.126887068,0,31.8674221,-31.5395737
220,0.439997,-4.78039551,-14.2828875,0.107675947,0,31.8674221,-31.5614319
221,0.441985,-4.80910158,-14.3680649,0.0872550383,0,31.8674221,-31.5395737
222,0.443981,-4.83811045,-14.4525166,0.0653351992,0,31.8674221,-31.5614319
223,0.445980,-4.86767721,-14.5355167,0.0422392376,0,31.8674221,-31.5395737
224,0.448000,-4.89779902,-14.6163435,0.017607376,0,31.8674221,-31.5395737
225,0.449983,-4.92812824,-14.6965675,-0.00896162726,0,31.8674221,-31.5395737
226,0.451979,-4.95873165,-14.7751026,-0.0347875394,0,31.8674221,-31.5395737
227,0.453981,-4.98960543,-14.8516998,-0.0610761866,0,31.8674221,-31.5177155
228,0.455983,-5.02156305,-14.9263783,-0.0870506763,0,31.8455677,-31.4958649
229,0.457998,-5.05386496,-14.9994984,-0.111210309,0,31.8455677,-31.4740067
230,0.459979,-5.08640432,-15.0705853,-0.132923216,0,31.8455677,-31.4302902
231,0.461980,-5.12077713,-15.1407213,-0.152043715,0,31.8455677,-31.3865814
232,0.463980,-5.1562562,-15.2078485,-0.169121176,0,31.8237095,-31.342865
233,0.465979,-5.19209003,-15.2725592,-0.185320407,0,31.8237095,-31.3210068
234,0.467995,-5.22902489,-15.3348608,-0.202062115,0,31.8018551,-31.3210068
235,0.469980,-5.26645136,-15.3945246,-0.219591349,0,31.7799969,-31.3210068
236,0.471980,-5.30453014,-15.4529963,-0.238359228,0,31.7362843,-31.2991486
237,0.473982,-5.34289455,-15.5095596,-0.259357423,0,31.6925716,-31.3210068
238,0.475978,-5.38157892,-15.5628624,-0.284543514,0,31.648859,-31.3210068
239,0.477979,-5.42131329,-15.6139984,-0.311950237,0,31.6270008,-31.3210068
240,0.479998,-5.46153021,-15.6627083,-0.342003137,0,31.6270008,-31.3210068
241,0.481980,-5.50189781,-15.7093706,-0.375127763,0,31.6270008,-31.3210068
242,0.483981,-5.54272366,-15.754364,-0.409260124,0,31.6270008,-31.3210068
243,0.485980,-5.58262587,-15.7982922,-0.4432742,0,31.648859,-31.3210068
244,0.487981,-5.62323952,-15.8401937,-0.477114588,0,31.648859,-31.3210068
245,0.489998,-5.66563272,-15.8791075,-0.508631706,0,31.648859,-31.2991486
246,0.491998,-5.70960808,-15.9152699,-0.537277222,0,31.6270008,-31.277298
247,0.493981,-5.75384808,-15.9489069,-0.563672423,0,31.6270008,-31.2554398
248,0.495981,-5.79883099,-15.9804039,-0.585613251,0,31.6270008,-31.2335815
249,0.497979,-5.84413624,-16.0094986,-0.602800369,0,31.6270008,-31.1680145
250,0.499983,-5.88814545,-16.0379868,-0.617189109,0,31.6270008,-31.1242981
251,0.501994,-5.92989302,-16.065361,-0.629969954,0,31.6270008,-31.1024399
252,0.503981,-5.97179508,-16.0921478,-0.641153038,0,31.6051426,-31.1024399
253,0.505983,-6.01510715,-16.1177387,-0.647907555,0,31.6051426,-31.0805893
254,0.507986,-6.05879688,-16.1437016,-0.652596176,0,31.6051426,-31.1024399
255,0.509981,-6.10235596,-16.1697807,-0.657078862,0,31.6051426,-31.1024399
256,0.511996,-6.14520216,-16.1954708,-0.660545647,0,31.6051426,-31.1024399
257,0.513981,-6.18701601,-16.2214203,-0.661782742,0,31.5832882,-31.1024399
258,0.515983,-6.22853565,-16.2476254,-0.661681592,0,31.56143,-31.1024399
259,0.517979,-6.2696147,-16.2718658,-0.662172854,0,31.5395756,-31.1024399
260,0.519982,-6.30903101,-16.2929878,-0.662204802,0,31.4958591,-31.1024399
261,0.522000,-6.348207,-16.3144436,-0.660766721,0,31.4521465,-31.1024399
262,0.523979,-6.38699198,-16.3413982,-0.658616602,0,31.4084339,-31.1024399
263,0.525979,-6.42645121,-16.3714066,-0.65621841,0,31.3865795,-31.0805893
264,0.527980,-6.46703196,-16.4009399,-0.652873576,0,31.3647213,-31.0805893
265,0.529986,-6.50816536,-16.4284153,-0.647645473,0,31.3647213,-31.0805893
266,0.531980,-6.54843712,-16.4545364,-0.643497884,0,31.3647213,-31.0805893
267,0.534000,-6.58728456,-16.479805,-0.641038358,0,31.3865795,-31.0587311
268,0.535982,-6.62448502,-16.5046768,-0.640688598,0,31.3865795,-31.0368729
269,0.537981,-6.66169786,-16.5297489,-0.641900599,0,31.3865795,-31.0150146
270,0.540010,-6.69901752,-16.5540714,-0.644206703,0,31.3865795,-30.9713058
271,0.542095,-6.73555374,-16.5803108,-0.647634625,0,31.3647213,-30.9057312
272,0.544102,-6.77040958,-16.6092033,-0.649421215,0,31.3647213,-30.883873
273,0.545981,-6.80486536,-16.6403122,-0.649722397,0,31.3647213,-30.8620224
274,0.548073,-6.83942223,-16.6724319,-0.649730742,0,31.3647213,-30.8620224
275,0.550049,-6.87397432,-16.7042446,-0.650761306,0,31.3428631,-30.8401642
276,0.552132,-6.90723658,-16.7339783,-0.653447986,0,31.3210087,-30.8620224
277,0.553982,-6.93878698,-16.7599792,-0.657693207,0,31.2991505,-30.8620224
278,0.555986,-6.96957207,-16.7842789,-0.661341786,0,31.2554379,-30.8620224
279,0.557981,-7.00069141,-16.8110085,-0.663640201,0,31.2117252,-30.8620224
280,0.559982,-7.03539896,-16.8420448,-0.661530375,0,31.1680126,-30.8620224
281,0.561978,-7.07248545,-16.8795891,-0.655764639,0,31.1461544,-30.8620224
282,0.563986,-7.10771132,-16.9232273,-0.647373378,0,31.1243,-30.8620224
283,0.565996,-7.14238739,-16.9689827,-0.639924943,0,31.1243,-30.8620224
284,0.567980,-7.17649508,-17.0124302,-0.634609461,0,31.1243,-30.8620224
285,0.569981,-7.20958757,-17.0525723,-0.634085476,0,31.1243,-30.8401642
286,0.571981,-7.24223089,-17.0896454,-0.637626529,0,31.1243,-30.8401642
287,0.573981,-7.27499151,-17.1250973,-0.64453429,0,31.1243,-30.8401642
288,0.575997,-7.30881548,-17.16115,-0.653719723,0,31.1243,-30.818306
289,0.577979,-7.3422246,-17.198904,-0.663293183,0,31.1243,-30.818306
290,0.579982,-7.37512493,-17.2411709,-0.673928142,0,31.1243,-30.7964478
291,0.581982,-7.40821791,-17.2861214,-0.682573557,0,31.1243,-30.7964478
292,0.583981,-7.44153738,-17.3324223,-0.690190911,0,31.1024418,-30.752739
293,0.585998,-7.47396803,-17.378973,-0.696162224,0,31.0805836,-30.7090225
294,0.587981,-7.5058136,-17.424921,-0.701223314,0,31.036871,-30.6653137
295,0.589980,-7.53622341,-17.4722061,-0.705859244,0,30.9931583,-30.6653137
296,0.591980,-7.56547689,-17.5204506,-0.710946977,0,30.9494457,-30.6434555
297,0.593986,-7.59436941,-17.5705204,-0.716916382,0,30.9275875,-30.6215973
298,0.595981,-7.62252092,-17.6235085,-0.723461509,0,30.9057331,-30.6434555
299,0.597996,-7.65013981,-17.6783352,-0.731251121,0,30.8838749,-30.6434555
300,0.599997,-7.67772961,-17.7352505,-0.740004718,0,30.8838749,-30.6434555
301,0.601981,-7.70349312,-17.7934895,-0.750444412,0,30.8838749,-30.6434555
302,0.603981,-7.72813559,-17.8513832,-0.761453032,0,30.8838749,-30.6434555
303,0.605981,-7.74936628,-17.9078121,-0.774775147,0,30.8620205,-30.6434555
304,0.607999,-7.77049875,-17.9646053,-0.786891878,0,30.8620205,-30.6434555
305,0.609984,-7.79167747,-18.0232391,-0.799822927,0,30.8620205,-30.6434555
306,0.611981,-7.81318855,-18.0850601,-0.813550353,0,30.8620205,-30.6434555
307,0.613981,-7.83376694,-18.1484814,-0.828218102,0,30.8183079,-30.6215973
308,0.615981,-7.85308933,-18.2134647,-0.843753576,0,30.7745914,-30.6215973
309,0.617999,-7.87051678,-18.2788219,-0.861351907,0,30.7308788,-30.6434555
310,0.619982,-7.88681602,-18.3440552,-0.881022096,0,30.7090244,-30.6215973
311,0.621979,-7.90372658,-18.4087143,-0.900329173,0,30.6653118,-30.6215973
312,0.623981,-7.92008448,-18.4730206,-0.920213997,0,30.6434536,-30.6215973
313,0.625982,-7.93458319,-18.5381489,-0.942469537,0,30.6434536,-30.6215973
314,0.628000,-7.94666243,-18.6031418,-0.964962602,0,30.6434536,-30.6215973
315,0.629979,-7.95687485,-18.6675987,-0.98715657,0,30.6434536,-30.6215973
316,0.631980,-7.96821213,-18.7307129,-1.00869894,0,30.6653118,-30.6215973
317,0.633982,-7.98104382,-18.7924099,-1.02955389,0,30.6653118,-30.6215973
318,0.635981,-7.99416542,-18.8565865,-1.04925811,0,30.6434536,-30.6215973
319,0.637980,-8.00608635,-18.9228497,-1.06913471,0,30.6434536,-30.6215973
320,0.639995,-8.01560116,-18.9887085,-1.09102857,0,30.6434536,-30.6215973
321,0.641980,-8.02416229,-19.0521164,-1.11266398,0,30.6434536,-30.6215973
322,0.643985,-8.03312588,-19.1133385,-1.13171685,0,30.6215954,-30.5997391
