Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[2],TargetAngle3,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree
135,0.270149,-16.6577168,-7.41908312,13.8528986,-89.8970032,3.23483276,-41.9653358
136,0.271988,-16.6304741,-7.43228245,13.8426151,-89.8970032,3.23483276,-41.9653358
137,0.273988,-16.6041718,-7.44537401,13.8318663,-89.8970032,3.25668907,-41.9434814
138,0.275988,-16.5791664,-7.45878077,13.8191614,-89.8970032,3.27854538,-41.9434814
139,0.278000,-16.5563679,-7.47251034,13.8076229,-89.8970032,3.30040169,-41.9216232
140,0.279987,-16.5339375,-7.48713732,13.7958097,-89.8970032,3.322258,-41.8997688
141,0.281986,-16.511898,-7.5020299,13.7838249,-89.8970032,3.36597061,-41.8560562
142,0.283986,-16.4907646,-7.51582336,13.7728901,-89.8970032,3.40968513,-41.8123398
143,0.285988,-16.472126,-7.52812719,13.7605877,-89.8970032,3.43154144,-41.7686272
144,0.287997,-16.4550133,-7.53846025,13.7486944,-89.8970032,3.47525406,-41.7249146
145,0.290002,-16.4371929,-7.54689026,13.7363167,-89.8970032,3.49711037,-41.7030602
146,0.291986,-16.4196739,-7.55512238,13.725009,-89.8970032,3.51896858,-41.6812019
147,0.293985,-16.402092,-7.56573915,13.7139292,-89.8970032,3.5626812,-41.6593437
148,0.295987,-16.3849277,-7.57826328,13.7028379,-89.8970032,3.58453751,-41.6156311
149,0.297986,-16.3667583,-7.58786964,13.6914778,-89.8970032,3.60639381,-41.5937767
150,0.299998,-16.3453503,-7.59251118,13.6802111,-89.8970032,3.65010643,-41.5500603
151,0.301988,-16.3221912,-7.59396839,13.6677532,-89.8970032,3.67196465,-41.5282059
152,0.303985,-16.2995815,-7.59528303,13.6557474,-89.8970032,3.69382095,-41.5063477
153,0.305985,-16.2776623,-7.59645462,13.6440535,-89.8970032,3.71567726,-41.4844933
154,0.307984,-16.2582779,-7.59980965,13.6338005,-89.8970032,3.71567726,-41.4844933
155,0.310084,-16.2381344,-7.60421467,13.6236448,-89.8970032,3.73753357,-41.4844933
156,0.311985,-16.2183266,-7.60732651,13.6140089,-89.8970032,3.73753357,-41.462635
157,0.313984,-16.1995449,-7.60982704,13.6048021,-89.8970032,3.75938988,-41.4407806
158,0.315986,-16.1808109,-7.61171055,13.5949163,-89.8970032,3.78124619,-41.4189224
159,0.317985,-16.1626244,-7.6124711,13.5858889,-89.8970032,3.8031044,-41.3752098
160,0.319985,-16.1455269,-7.61209154,13.5762291,-89.8970032,3.84681702,-41.3533516
161,0.321997,-16.1290607,-7.61178827,13.5665188,-89.8970032,3.89052963,-41.2877846
162,0.323982,-16.1125011,-7.61136484,13.5589199,-89.8970032,3.93424225,-41.2659264
163,0.325988,-16.0972424,-7.60988617,13.5506477,-89.8970032,3.95610046,-41.2440681
164,0.327987,-16.0828781,-7.60757303,13.5406065,-89.8970032,3.97795677,-41.2440681
165,0.329986,-16.0699959,-7.60576725,13.5328064,-89.8970032,3.99981308,-41.2222137
166,0.332135,-16.0566921,-7.60632086,13.5245495,-89.8970032,3.99981308,-41.2222137
167,0.333984,-16.0421028,-7.60785389,13.5159292,-89.8970032,4.02166939,-41.2003555
168,0.335981,-16.0249977,-7.60742569,13.5067606,-89.8970032,4.0435257,-41.1785011
169,0.337987,-16.0047188,-7.60353327,13.4972277,-89.8970032,4.065382,-41.1347885
170,0.339987,-15.983963,-7.597363,13.4883461,-89.8970032,4.10909653,-41.0910721
171,0.342001,-15.9646978,-7.59178972,13.4805174,-89.8970032,4.15280914,-41.0692177
172,0.343999,-15.9478378,-7.58709955,13.4739714,-89.8970032,4.17466545,-41.0255051
173,0.345985,-15.931097,-7.58127689,13.4668608,-89.8970032,4.17466545,-41.0255051
174,0.347985,-15.9150038,-7.57515478,13.4608946,-89.8970032,4.19652176,-41.0036469
175,0.349986,-15.8998528,-7.57028532,13.4542828,-89.8970032,4.19652176,-41.0036469
176,0.351986,-15.8865747,-7.56612253,13.4478674,-89.8970032,4.19652176,-41.0036469
177,0.354054,-15.8741674,-7.56229687,13.4426012,-89.8970032,4.21837997,-40.9817886
178,0.355985,-15.86028,-7.55614376,13.4374447,-89.8970032,4.21837997,-40.9599342
179,0.357986,-15.8452091,-7.54717731,13.4317513,-89.8970032,4.24023628,-40.938076
180,0.359984,-15.8303909,-7.53625727,13.4279089,-89.8970032,4.2839489,-40.8943634
181,0.361986,-15.8163929,-7.52621365,13.4239216,-89.8970032,4.30580521,-40.8506508
182,0.363984,-15.8044348,-7.51788187,13.4199753,-89.8970032,4.34951782,-40.8069382
183,0.366002,-15.7929039,-7.5090766,13.4169188,-89.8970032,4.39323235,-40.78508
184,0.367985,-15.7823801,-7.49953079,13.4135084,-89.8970032,4.43694496,-40.78508
185,0.369986,-15.7738094,-7.49023485,13.410183,-89.8970032,4.45880127,-40.7632256
186,0.371986,-15.7651081,-7.48149967,13.4063206,-89.8970032,4.48065758,-40.7632256
187,0.373987,-15.7577076,-7.47350168,13.402112,-89.8970032,4.50251579,-40.7413673
188,0.376002,-15.7495613,-7.46535254,13.3983088,-89.8970032,4.50251579,-40.7413673
189,0.377987,-15.7387543,-7.45562696,13.3939953,-89.8970032,4.54622841,-40.6976547
190,0.379985,-15.7252607,-7.44381428,13.3900299,-89.8970032,4.56808472,-40.6757965
191,0.381987,-15.7129564,-7.43178272,13.3876648,-89.8970032,4.61179733,-40.6320305
192,0.383985,-15.7031479,-7.42119694,13.3844728,-89.8970032,4.63365364,-40.5883179
193,0.386021,-15.694561,-7.41018438,13.3817072,-89.8970032,4.65556526,-40.5664597
194,0.387983,-15.6858425,-7.39944363,13.3792877,-89.8970032,4.65556526,-40.5664597
195,0.389986,-15.6777468,-7.38892937,13.3772249,-89.8970032,4.67742157,-40.5664597
196,0.391984,-15.6706505,-7.379673,13.37432,-89.8970032,4.65556526,-40.5664597
197,0.393995,-15.6646175,-7.37167978,13.3703556,-89.8970032,4.65556526,-40.5664597
198,0.395988,-15.6587553,-7.363801,13.3682871,-89.8970032,4.67742157,-40.5664597
199,0.398003,-15.6517067,-7.35279274,13.3650932,-89.8970032,4.67742157,-40.5446053
200,0.399987,-15.6429911,-7.33907604,13.3617306,-89.8970032,4.67742157,-40.5446053
201,0.401987,-15.6344891,-7.32403135,13.3586159,-89.8970032,4.69927979,-40.522747
202,0.403987,-15.6268101,-7.30974388,13.3560181,-89.8970032,4.72113609,-40.522747
203,0.405987,-15.6200523,-7.29619932,13.3539486,-89.8970032,4.76484871,-40.5008888
204,0.408021,-15.6149759,-7.2863059,13.3529196,-89.8970032,4.78670502,-40.4790344
205,0.409986,-15.6098442,-7.27535009,13.3505707,-89.8970032,4.85227585,-40.4353218
206,0.411986,-15.6050158,-7.26432467,13.3487511,-89.8970032,4.89598846,-40.369751
207,0.413986,-15.6013012,-7.25290728,13.3472805,-89.8970032,4.91784477,-40.3260384
208,0.415987,-15.5978642,-7.24130774,13.3452454,-89.8970032,4.93970108,-40.3041801
209,0.418023,-15.5939074,-7.23021889,13.3430099,-89.8970032,4.96155739,-40.2823257
210,0.419984,-15.5900488,-7.2177701,13.3410015,-89.8970032,4.9834156,-40.2823257
211,0.421987,-15.5859451,-7.2061305,13.3399382,-89.8970032,5.02712822,-40.2604675
212,0.423987,-15.5810604,-7.197155,13.3387175,-89.8970032,5.04898453,-40.2604675
213,0.425986,-15.5741568,-7.18658257,13.3379135,-89.8970032,5.09269714,-40.2386093
214,0.427987,-15.5650063,-7.17283869,13.3371058,-89.8970032,5.09269714,-40.1948967
215,0.430089,-15.5540142,-7.15774584,13.3361483,-89.8970032,5.11455536,-40.1730423
216,0.431984,-15.543025,-7.14517641,13.3353767,-89.8970032,5.11455536,-40.1293297
217,0.433987,-15.5347223,-7.13491106,13.3352098,-89.8970032,5.09269714,-40.1074715
218,0.435986,-15.5271788,-7.12582493,13.3358564,-89.8970032,5.09269714,-40.0856133
219,0.437985,-15.5197229,-7.11611557,13.3365259,-89.8970032,5.09269714,-40.0856133
220,0.439985,-15.5117083,-7.10691261,13.3373165,-89.8970032,5.09269714,-40.0856133
221,0.442001,-15.5045691,-7.09726715,13.3390388,-89.8970032,5.09269714,-40.0637589
222,0.443996,-15.4985771,-7.08576822,13.3422785,-89.8970032,5.11455536,-40.0637589
223,0.445984,-15.4932175,-7.07228041,13.345479,-89.8970032,5.11455536,-40.0637589
224,0.447987,-15.4870491,-7.05812025,13.347353,-89.8970032,5.13641167,-40.0419006
225,0.449985,-15.4806767,-7.04373169,13.3492851,-89.8970032,5.13641167,-40.0200462
226,0.452052,-15.475255,-7.0300746,13.3511505,-89.8970032,5.15826797,-39.998188
227,0.453986,-15.4708786,-7.0178833,13.3530264,-89.8970032,5.18012428,-39.9763336
228,0.455985,-15.467824,-7.00562668,13.3559914,-89.8970032,5.20198059,-39.9326172
229,0.457985,-15.4648104,-6.99422741,13.3592777,-89.8970032,5.24569511,-39.8889046
230,0.459985,-15.4614687,-6.98353815,13.3617134,-89.8970032,5.31126404,-39.845192
231,0.461986,-15.4575329,-6.97350025,13.3625145,-89.8970032,5.35497665,-39.8233376
232,0.463998,-15.4543333,-6.9625268,13.3655539,-89.8970032,5.37683296,-39.8233376
233,0.465988,-15.451025,-6.9520483,13.368082,-89.8970032,5.39869118,-39.8014793
234,0.467987,-15.4477148,-6.94306469,13.3710632,-89.8970032,5.39869118,-39.7796211
235,0.469987,-15.4434538,-6.93557596,13.3738394,-89.8970032,5.42054749,-39.7796211
236,0.471987,-15.436552,-6.92617083,13.3768587,-89.8970032,5.44240379,-39.7577667
237,0.474080,-15.4260607,-6.91552448,13.3784685,-89.8970032,5.48611641,-39.7140541
238,0.475988,-15.4147387,-6.90699291,13.3792686,-89.8970032,5.50797272,-39.6703377
239,0.477981,-15.4044743,-6.90123701,13.3805542,-89.8970032,5.55168724,-39.6484833
240,0.479986,-15.3968019,-6.89728832,13.3831263,-89.8970032,5.57354355,-39.6266251
241,0.482010,-15.3889475,-6.89360189,13.3861713,-89.8970032,5.57354355,-39.6266251
242,0.484116,-15.3802443,-6.88974237,13.3893547,-89.8970032,5.57354355,-39.6266251
243,0.486015,-15.3734055,-6.88693857,13.3908682,-89.8970032,5.57354355,-39.6266251
244,0.488119,-15.366869,-6.88569117,13.3922701,-89.8970032,5.55168724,-39.6266251
245,0.490078,-15.3610525,-6.88492441,13.3947983,-89.8970032,5.57354355,-39.6266251
246,0.492043,-15.3544483,-6.8835187,13.395298,-89.8970032,5.57354355,-39.6266251
247,0.493982,-15.347702,-6.88115597,13.395009,-89.8970032,5.57354355,-39.6266251
248,0.495984,-15.3400879,-6.8792119,13.3949575,-89.8970032,5.59539986,-39.6266251
249,0.497985,-15.332902,-6.87885714,13.3959856,-89.8970032,5.59539986,-39.6047707
250,0.499985,-15.326911,-6.88005543,13.3967962,-89.8970032,5.59539986,-39.6047707
251,0.501985,-15.3203859,-6.88237619,13.3966694,-89.8970032,5.59539986,-39.6047707
252,0.503996,-15.3142118,-6.88492584,13.3961649,-89.8970032,5.59539986,-39.5829124
253,0.505981,-15.3085051,-6.88768768,13.3953466,-89.8970032,5.61725616,-39.561058
254,0.507986,-15.3033562,-6.89020252,13.3954592,-89.8970032,5.61725616,-39.561058
255,0.509986,-15.2976656,-6.89250088,13.3949347,-89.8970032,5.61725616,-39.5391998
256,0.511987,-15.2927561,-6.8937664,13.3942204,-89.8970032,5.63911247,-39.4954872
257,0.513998,-15.2869263,-6.89475441,13.3923349,-89.8970032,5.682827,-39.473629
258,0.515987,-15.2791405,-6.89632034,13.3914537,-89.8970032,5.72653961,-39.4299164
259,0.517984,-15.2716713,-6.89706659,13.3894262,-89.8970032,5.77025223,-39.3862038
260,0.519986,-15.2654247,-6.89725542,13.3887329,-89.8970032,5.81396675,-39.3643456
261,0.521987,-15.2584019,-6.89869881,13.38801,-89.8970032,5.83582306,-39.3643456
262,0.524071,-15.2513685,-6.89961195,13.3875923,-89.8970032,5.85767937,-39.3424911
263,0.525986,-15.2443352,-6.90327692,13.3847895,-89.8970032,5.87953568,-39.3424911
264,0.527986,-15.2378912,-6.91104269,13.3826294,-89.8970032,5.87953568,-39.3424911
265,0.529985,-15.230998,-6.9188118,13.3802557,-89.8970032,5.90139198,-39.3424911
266,0.531987,-15.2210579,-6.9221468,13.3775406,-89.8970032,5.9451046,-39.3424911
267,0.533986,-15.208992,-6.92373037,13.3748169,-89.8970032,5.96696281,-39.3206329
268,0.535998,-15.1991158,-6.92659044,13.3720407,-89.8970032,6.01067543,-39.2987785
269,0.537987,-15.1913309,-6.93236828,13.3687773,-89.8970032,6.03253174,-39.2769203
270,0.539987,-15.1840038,-6.93890905,13.3659382,-89.8970032,6.05438805,-39.2332077
271,0.541987,-15.1775942,-6.94437551,13.3640089,-89.8970032,6.05438805,-39.1894951
272,0.543987,-15.1712933,-6.94956732,13.3620052,-89.8970032,6.05438805,-39.1676369
273,0.545998,-15.165534,-6.95502901,13.3586149,-89.8970032,6.05438805,-39.1457825
274,0.548001,-15.1605053,-6.96073103,13.3551302,-89.8970032,6.05438805,-39.1457825
275,0.549987,-15.155118,-6.96703577,13.3522444,-89.8970032,6.03253174,-39.1457825
276,0.551987,-15.1501455,-6.97362709,13.349412,-89.8970032,6.05438805,-39.1239243
277,0.553987,-15.1459494,-6.97990894,13.3466444,-89.8970032,6.05438805,-39.1457825
278,0.555997,-15.1401463,-6.98325062,13.3439188,-89.8970032,6.05438805,-39.1457825
279,0.557986,-15.1333494,-6.98286772,13.3416491,-89.8970032,6.05438805,-39.1457825
280,0.559986,-15.1255407,-6.98023129,13.3395262,-89.8970032,6.07624435,-39.1239243
281,0.561986,-15.1185646,-6.97873449,13.3371725,-89.8970032,6.07624435,-39.1239243
282,0.563987,-15.1137247,-6.97992802,13.3341789,-89.8970032,6.09810257,-39.1239243
283,0.566118,-15.1089611,-6.98222446,13.3321753,-89.8970032,6.09810257,-39.102066
284,0.567984,-15.1043167,-6.98450232,13.3311872,-89.8970032,6.11995888,-39.102066
285,0.569987,-15.0993338,-6.98637438,13.3293791,-89.8970032,6.16367149,-39.0802116
286,0.571985,-15.0952168,-6.98828745,13.3271646,-89.8970032,6.20738411,-39.0583534
287,0.573987,-15.0911627,-6.99019432,13.324708,-89.8970032,6.25109863,-39.036499
288,0.575988,-15.088151,-6.99110937,13.3221474,-89.8970032,6.29481125,-38.9927864
289,0.577997,-15.0854311,-6.9921813,13.3196821,-89.8970032,6.33852386,-38.9272156
290,0.579985,-15.0824356,-6.99244499,13.317503,-89.8970032,6.33852386,-38.9053574
