Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[2],TargetAngle3,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree
156,0.311988,-13.889761,1.77102661,11.5194321,-89.8970032,16.545723,-28.6544456
157,0.313985,-13.8820057,1.77682674,11.5163555,-89.8970032,16.5675812,-28.6325912
158,0.315999,-13.8750772,1.78145158,11.5131664,-89.8970032,16.5675812,-28.6325912
159,0.317986,-13.8675823,1.78383029,11.51015,-89.8970032,16.5894356,-28.610733
160,0.319985,-13.8603334,1.7862072,11.5069094,-89.8970032,16.5894356,-28.610733
161,0.321992,-13.8531866,1.7885803,11.5035486,-89.8970032,16.6112938,-28.5670204
162,0.323985,-13.8369646,1.78693688,11.5004435,-89.8970032,16.6112938,-28.5451622
163,0.326000,-13.8204222,1.79037893,11.4974518,-89.8970032,16.6550064,-28.5014496
164,0.327985,-13.8096514,1.7991997,11.4947863,-89.8970032,16.7205772,-28.457737
165,0.329989,-13.8046846,1.80633771,11.4920855,-89.8970032,16.7642899,-28.4140244
166,0.331987,-13.7977457,1.80937672,11.4891253,-89.8970032,16.8080025,-28.3921661
167,0.333991,-13.7898722,1.80961943,11.4854965,-89.8970032,16.8298607,-28.3703117
168,0.336004,-13.7835207,1.80880404,11.4827499,-89.8970032,16.8517151,-28.3484535
169,0.338006,-13.7785616,1.807006,11.4803324,-89.8970032,16.8735733,-28.3047409
170,0.339991,-13.77421,1.80453598,11.4783783,-89.8970032,16.8954277,-28.2610283
171,0.341988,-13.7701311,1.80211699,11.4766102,-89.8970032,16.9391403,-28.2173157
172,0.343992,-13.7617645,1.80603027,11.4746313,-89.8970032,16.9828568,-28.1954575
173,0.345992,-13.7523003,1.81022573,11.4719868,-89.8970032,17.0047112,-28.1735992
174,0.348001,-13.7447748,1.81320584,11.4697571,-89.8970032,17.0265694,-28.1517448
175,0.349985,-13.7361603,1.81484771,11.4678059,-89.8970032,17.0484238,-28.1298866
176,0.351987,-13.7267895,1.81644118,11.4660788,-89.8970032,17.0484238,-28.1080322
177,0.353990,-13.7176495,1.81992233,11.464406,-89.8970032,17.0484238,-28.086174
178,0.355985,-13.7073755,1.82633543,11.4630527,-89.8970032,17.0484238,-28.0424614
179,0.357989,-13.694582,1.83673775,11.461132,-89.8970032,17.0484238,-28.0206032
180,0.360005,-13.6732283,1.85597503,11.4609394,-89.8970032,17.0484238,-27.9768906
181,0.361987,-13.6523619,1.87013698,11.4589577,-89.8970032,17.0921402,-27.9550362
182,0.363992,-13.6454325,1.86834347,11.457263,-89.8970032,17.1139946,-27.9331779
183,0.365985,-13.6449642,1.86514139,11.4550591,-89.8970032,17.1577072,-27.9331779
184,0.367989,-13.6388502,1.86399448,11.4532232,-89.8970032,17.2014198,-27.9331779
185,0.370004,-13.6288614,1.86473286,11.4511948,-89.8970032,17.2669907,-27.9331779
186,0.371988,-13.6222839,1.86766529,11.4488115,-89.8970032,17.2888489,-27.9113235
187,0.373984,-13.6192389,1.87183774,11.4470997,-89.8970032,17.3107033,-27.9113235
188,0.375988,-13.6144114,1.87629592,11.4454451,-89.8970032,17.3325615,-27.8894653
189,0.377985,-13.6071434,1.87913918,11.4430971,-89.8970032,17.3544159,-27.8676071
190,0.379985,-13.600625,1.88063562,11.4406195,-89.8970032,17.3981323,-27.8238945
191,0.382002,-13.5940952,1.88212395,11.4380856,-89.8970032,17.4199867,-27.8020401
192,0.383990,-13.5883179,1.88251519,11.4364376,-89.8970032,17.4636993,-27.7583237
193,0.385985,-13.5817337,1.88435555,11.4346552,-89.8970032,17.4855576,-27.7146111
194,0.387988,-13.5755625,1.88666797,11.4324093,-89.8970032,17.507412,-27.6927567
195,0.389990,-13.5691481,1.88856745,11.4298067,-89.8970032,17.507412,-27.6708984
196,0.392002,-13.5622616,1.89037144,11.4285622,-89.8970032,17.5292702,-27.6708984
197,0.393987,-13.5551748,1.89148343,11.4273434,-89.8970032,17.5292702,-27.649044
198,0.395984,-13.5487719,1.89244604,11.4255457,-89.8970032,17.5292702,-27.6271858
199,0.397991,-13.5418711,1.8941735,11.4236031,-89.8970032,17.5511284,-27.5834732
200,0.399992,-13.5323238,1.89822936,11.4221058,-89.8970032,17.5729828,-27.5397606
201,0.402000,-13.5205288,1.90371144,11.4200363,-89.8970032,17.594841,-27.496048
202,0.403986,-13.5082521,1.90888739,11.4185467,-89.8970032,17.6604118,-27.4741898
203,0.405992,-13.4972982,1.91088521,11.4168406,-89.8970032,17.7041245,-27.4523315
204,0.407984,-13.4885225,1.91197705,11.4157171,-89.8970032,17.7478371,-27.4304771
205,0.409990,-13.4801331,1.9114219,11.4140091,-89.8970032,17.7696915,-27.4304771
206,0.411988,-13.4725389,1.90941441,11.4116659,-89.8970032,17.7915497,-27.4086189
207,0.414001,-13.4670706,1.90693271,11.409584,-89.8970032,17.8352623,-27.4086189
208,0.415985,-13.4603472,1.90564632,11.406559,-89.8970032,17.8571205,-27.3649063
209,0.417991,-13.4522057,1.90604651,11.4017878,-89.8970032,17.8789749,-27.3430481
210,0.419984,-13.4439726,1.90667021,11.3972702,-89.8970032,17.9226875,-27.2993355
211,0.421987,-13.435647,1.9060427,11.3934746,-89.8970032,17.966404,-27.2556229
212,0.423999,-13.4282141,1.90399468,11.3897457,-89.8970032,17.9882584,-27.2337685
213,0.425986,-13.4215136,1.90086007,11.3851042,-89.8970032,17.9882584,-27.2119102
214,0.427990,-13.4146595,1.89707637,11.3804665,-89.8970032,17.9882584,-27.2119102
215,0.429985,-13.4064989,1.89375985,11.3772602,-89.8970032,18.0101166,-27.190052
216,0.431988,-13.3981562,1.8892715,11.3736048,-89.8970032,18.0101166,-27.1681976
217,0.434003,-13.3903675,1.88549745,11.3695812,-89.8970032,18.031971,-27.1463394
218,0.435986,-13.3823099,1.88289666,11.3661175,-89.8970032,18.031971,-27.1026268
219,0.437986,-13.3732195,1.88356876,11.362133,-89.8970032,18.0538292,-27.0589142
220,0.439985,-13.3629189,1.88626051,11.3586407,-89.8970032,18.0975418,-27.0152016
221,0.441988,-13.3542004,1.88892198,11.3552713,-89.8970032,18.1412544,-26.9933434
222,0.443984,-13.3462334,1.89074576,11.3511457,-89.8970032,18.2286835,-26.971489
223,0.446007,-13.3377476,1.89161515,11.3472242,-89.8970032,18.2505379,-26.971489
224,0.447986,-13.3295898,1.89119208,11.3439207,-89.8970032,18.2505379,-26.9496307
225,0.449985,-13.3231554,1.8899703,11.3404999,-89.8970032,18.2723961,-26.9496307
226,0.451992,-13.3172407,1.88945186,11.3379755,-89.8970032,18.3161087,-26.9277763
227,0.453989,-13.3097401,1.89121282,11.3333282,-89.8970032,18.3379631,-26.9059181
228,0.456005,-13.3007259,1.89502299,11.32796,-89.8970032,18.3816795,-26.8622055
229,0.457985,-13.2917194,1.89847314,11.3232346,-89.8970032,18.4035339,-26.8184929
230,0.459991,-13.2843838,1.90017271,11.3200722,-89.8970032,18.4472466,-26.7747765
231,0.461988,-13.2776804,1.90114665,11.3156834,-89.8970032,18.4472466,-26.7747765
232,0.463984,-13.2717342,1.9017719,11.3116693,-89.8970032,18.4472466,-26.7529221
233,0.465990,-13.2653399,1.90180457,11.3077984,-89.8970032,18.4472466,-26.7529221
234,0.468003,-13.2586212,1.900895,11.3051853,-89.8970032,18.4472466,-26.7529221
235,0.469988,-13.2523842,1.89957643,11.3010378,-89.8970032,18.4472466,-26.7310638
236,0.471987,-13.2462616,1.89925039,11.2975845,-89.8970032,18.4472466,-26.7310638
237,0.473991,-13.239686,1.90092874,11.2957754,-89.8970032,18.4691048,-26.7092094
238,0.475984,-13.2323036,1.90469217,11.2931185,-89.8970032,18.4691048,-26.6873512
239,0.478003,-13.2244186,1.91024065,11.2900782,-89.8970032,18.490963,-26.6436386
240,0.479988,-13.2171078,1.9154284,11.2873354,-89.8970032,18.490963,-26.599926
241,0.481987,-13.2118387,1.91990435,11.2859707,-89.8970032,18.490963,-26.5562134
242,0.484005,-13.2067947,1.92365646,11.2832613,-89.8970032,18.5346756,-26.5125008
243,0.486094,-13.2024202,1.92854154,11.2807646,-89.8970032,18.5783882,-26.5125008
244,0.488003,-13.1989117,1.93446887,11.2801561,-89.8970032,18.643959,-26.4906425
245,0.490077,-13.1958971,1.94250011,11.2797394,-89.8970032,18.6876717,-26.4906425
246,0.492177,-13.1925001,1.94936371,11.2794313,-89.8970032,18.7095261,-26.4687843
247,0.493987,-13.1891031,1.95268941,11.2780886,-89.8970032,18.7313843,-26.4469299
248,0.496014,-13.1862364,1.95758426,11.2769318,-89.8970032,18.7532387,-26.4469299
249,0.497992,-13.1817226,1.96727848,11.2762146,-89.8970032,18.7750969,-26.4032173
250,0.500017,-13.1753254,1.97847915,11.2753601,-89.8970032,18.7750969,-26.3813591
251,0.502183,-13.1692429,1.98752451,11.2740021,-89.8970032,18.8188095,-26.3376465
252,0.503991,-13.1640606,1.99315166,11.2740355,-89.8970032,18.8188095,-26.3157349
253,0.505985,-13.1587763,1.99876273,11.2740202,-89.8970032,18.8625221,-26.2938766
254,0.507988,-13.1537304,2.00306392,11.2732,-89.8970032,18.9062347,-26.2938766
255,0.509985,-13.1486721,2.00799203,11.2713671,-89.8970032,18.928093,-26.2938766
256,0.512003,-13.1446238,2.01238537,11.2709465,-89.8970032,18.9062347,-26.2938766
257,0.513991,-13.1411829,2.01503992,11.2705212,-89.8970032,18.9062347,-26.2938766
258,0.515986,-13.1375484,2.01674867,11.2698536,-89.8970032,18.9062347,-26.2938766
259,0.517990,-13.1334753,2.01907086,11.2682486,-89.8970032,18.9062347,-26.2938766
260,0.519992,-13.1287909,2.02400541,11.2672262,-89.8970032,18.9062347,-26.2938766
261,0.522002,-13.1243916,2.03025222,11.2661381,-89.8970032,18.928093,-26.2938766
262,0.523988,-13.1216078,2.03609872,11.2651148,-89.8970032,18.928093,-26.2720222
263,0.525991,-13.1191959,2.04103947,11.2650051,-89.8970032,18.928093,-26.2720222
264,0.527985,-13.116333,2.04514027,11.2654743,-89.8970032,18.928093,-26.2720222
265,0.529988,-13.1140432,2.04885101,11.2650003,-89.8970032,18.9499512,-26.250164
266,0.532005,-13.1114035,2.05348206,11.2648497,-89.8970032,18.9718628,-26.2283096
267,0.533985,-13.109086,2.05829215,11.2650633,-89.8970032,18.9718628,-26.2283096
268,0.535990,-13.1062212,2.06347203,11.2650394,-89.8970032,18.9937172,-26.184597
269,0.537985,-13.101757,2.06819892,11.2657604,-89.8970032,19.0374298,-26.1408806
270,0.539987,-13.0982285,2.07287788,11.2657766,-89.8970032,19.1030006,-26.097168
271,0.542003,-13.0948915,2.07911205,11.265069,-89.8970032,19.1685715,-26.0534554
272,0.543985,-13.0924282,2.08442783,11.2648478,-89.8970032,19.1685715,-26.0315971
273,0.545987,-13.0901299,2.08889866,11.2650204,-89.8970032,19.1904259,-26.0097427
274,0.547990,-13.0873966,2.0913949,11.2649155,-89.8970032,19.2122841,-26.0097427
275,0.549984,-13.0844431,2.09271932,11.265029,-89.8970032,19.2341385,-25.9878845
276,0.551985,-13.0845966,2.09376335,11.2653942,-89.8970032,19.2341385,-25.9878845
277,0.554007,-13.0840368,2.09613132,11.2664232,-89.8970032,19.2997093,-25.9660301
278,0.555987,-13.0810013,2.10149455,11.2688541,-89.8970032,19.3215675,-25.9223175
279,0.557985,-13.0725822,2.11437249,11.2694082,-89.8970032,19.3652802,-25.8786011
280,0.559984,-13.0657301,2.12636399,11.2694654,-89.8970032,19.3871384,-25.8348885
281,0.561991,-13.0622606,2.13422346,11.2684231,-89.8970032,19.4089928,-25.8130341
282,0.564002,-13.0593386,2.13834739,11.2693729,-89.8970032,19.4089928,-25.7911758
283,0.565985,-13.0560026,2.14213085,11.2707729,-89.8970032,19.4089928,-25.7911758
284,0.567985,-13.052556,2.14588785,11.2720451,-89.8970032,19.4089928,-25.7911758
285,0.569985,-13.0495548,2.15083742,11.2727537,-89.8970032,19.4089928,-25.7693214
286,0.571988,-13.0483122,2.15422845,11.2726536,-89.8970032,19.4089928,-25.7474632
287,0.573984,-13.0477562,2.15786052,11.2726822,-89.8970032,19.4089928,-25.725605
288,0.575999,-13.0460501,2.16238832,11.2734585,-89.8970032,19.430851,-25.7037506
289,0.577986,-13.042592,2.17055702,11.2738619,-89.8970032,19.430851,-25.660038
290,0.579990,-13.0413074,2.17771053,11.2742882,-89.8970032,19.4527054,-25.5944672
291,0.581990,-13.0404549,2.18359208,11.2745686,-89.8970032,19.4745636,-25.5726089
292,0.583986,-13.0392475,2.1891377,11.2758789,-89.8970032,19.496418,-25.5507545
293,0.586006,-13.0381374,2.19480896,11.2782469,-89.8970032,19.5619888,-25.5507545
294,0.587991,-13.0382261,2.20008326,11.2800713,-89.8970032,19.6057014,-25.5288963
295,0.589985,-13.0380135,2.20521331,11.2813196,-89.8970032,19.6494141,-25.5070419
296,0.591991,-13.0374718,2.2092936,11.2826195,-89.8970032,19.6712723,-25.5070419
297,0.593985,-13.0378056,2.21053934,11.2834253,-89.8970032,19.6931305,-25.4851837
